id_1,id_2,page_1_name,page_2_name
1905,4040,Объединение Руси,Северо-Восточная Русь
1905,3941,Объединение Руси,Владимир Мономах
1905,1532,Объединение Руси,Всея Руси
1905,4043,Объединение Руси,Тверь
1905,2904,Объединение Руси,Кострома
1905,700,Объединение Руси,Переславль-Залесский
1905,4116,Объединение Руси,Городец
1905,579,Объединение Руси,Суздаль
1905,2695,Объединение Руси,Московское княжество
1905,2926,Объединение Руси,Иван Калита
1905,3169,Объединение Руси,Дмитрий Донской
1905,4180,Объединение Руси,Митрополит Киевский и всея Руси
1905,4742,Объединение Руси,Куликовская битва
1905,2189,Объединение Руси,Новгород
1905,3642,Объединение Руси,Псков
1905,2450,Объединение Руси,Наримунт
1307,2687,Великое княжество Московское,Средние века
1307,4311,Великое княжество Московское,Русские княжества
1307,686,Великое княжество Московское,Удел (княжество)
1307,4765,Великое княжество Московское,Великое княжество Владимирское
1307,1598,Великое княжество Московское,Ярлык (грамота)
